#BLTrackFile VirtualDetector/Det9
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
-29.7793 12.0784 33600.5 -19.228 -0.790442 199.074 127.226 -13 70 1 0 1
1.55051 -116.451 33600.5 34.7626 28.4515 194.893 131.159 -13 71 1 0 1
-14.4902 15.1518 33600.5 29.2211 20.2207 196.82 129.943 -13 72 1 0 1
-6.44813 8.97094 33600.5 -1.22569 0.938398 199.995 127.107 -13 73 1 0 1
3.00139 14.0276 33600.5 11.8145 18.9553 198.751 128.258 -13 74 1 0 1
-14.3071 -9.33154 33600.5 6.72955 6.42876 199.784 127.708 -13 75 1 0 1
-21.057 60.5687 33600.5 -3.12417 -38.9638 196.145 128.843 -13 76 1 0 1
-36.9098 -49.8008 33600.5 11.2917 -12.4044 199.297 128.889 -13 77 1 0 1
-14.4515 3.79471 33600.5 -3.70694 -20.9499 198.867 126.005 -13 78 1 0 1
-18.8922 -1.96607 33600.5 -16.1295 -10.0704 199.096 126.524 -13 79 1 0 1
-39.1768 -57.8523 33600.5 35.3862 13.1923 196.404 130.306 -13 80 1 0 1
14.1142 7.46311 33600.5 35.1354 -14.1703 196.381 129.848 -13 81 1 0 1
0.894827 3.86517 33600.5 11.4123 -14.8875 199.12 127.987 -13 82 1 0 1
48.4405 54.5804 33600.5 10.5252 30.5056 197.382 130.363 -13 83 1 0 1
-68.6911 -48.3275 33600.5 24.8135 -13.7587 197.979 129.376 -13 84 1 0 1
-24.1752 14.0549 33600.5 -0.660181 31.6256 197.485 130.859 -13 85 1 0 1
41.6258 76.0214 33600.5 -28.7431 10.0862 197.669 128.02 -13 86 1 0 1
-16.3641 -24.7921 33600.5 -3.05433 -12.213 199.605 127.649 -13 87 1 0 1
-5.95385 53.9504 33600.5 -8.51282 15.6 199.211 126.668 -13 88 1 0 1
-3.04854 21.1423 33600.5 -3.24792 -3.62734 199.942 126.607 -13 89 1 0 1
-31.2576 -3.91118 33600.5 18.3263 -7.11503 199.033 126.676 -13 90 1 0 1
16.6547 132.239 33600.5 -44.3255 -72.8669 180.906 138.056 -13 91 1 0 1
12.0761 1.78406 33600.5 -9.66911 5.34169 199.696 130 -13 92 1 0 1
54.0883 50.0129 33600.5 -35.6531 6.34477 196.696 127.797 -13 93 1 0 1
-63.3392 6.65444 33600.5 -11.2101 -11.0748 199.38 127.222 -13 94 1 0 1
11.366 80.0268 33600.5 -25.3683 -16.9747 197.659 130.065 -13 95 1 0 1
38.513 35.3332 33600.5 5.13963 10.4536 199.662 129.173 -13 96 1 0 1
-55.2204 -27.8905 33600.5 0.657658 -19.0518 199.091 127.613 -13 97 1 0 1
-9.07436 4.3159 33600.5 -5.42379 -18.6733 199.054 128.106 -13 98 1 0 1
-8.73175 -5.90028 33600.5 13.9685 -37.584 195.942 129.645 -13 99 1 0 1
-0.534153 29.4329 33600.5 -6.57062 -1.40566 199.888 128.535 -13 100 1 0 1
