# AllTracks
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Bx By Bz Ex Ey Ez
# Event -2 Track 1
88.6117 129.986 4996.34 3.46079 4.90977 199.91 37.7251 -13 -2 1 0 1 0.000107071 0.000157066 0.00404765 0 0 0 
90.3417 132.442 5096.3 3.45912 4.91084 199.91 38.1023 -13 -2 1 0 1 0.000100906 0.000147929 0.00381548 0 0 0 
92.0708 134.897 5196.25 3.45754 4.91186 199.91 38.4796 -13 -2 1 0 1 9.52043e-05 0.000139488 0.00360075 0 0 0 
93.7992 137.353 5296.21 3.45606 4.91282 199.91 38.8568 -13 -2 1 0 1 8.99208e-05 0.000131674 0.00340177 0 0 0 
95.5269 139.81 5396.16 3.45466 4.91373 199.91 39.2341 -13 -2 1 0 1 8.50228e-05 0.000124437 0.00321723 0 0 0 
97.2539 142.267 5496.12 3.45334 4.91458 199.91 39.6113 -13 -2 1 0 1 8.04714e-05 0.000117717 0.00304575 0 0 0 
98.9802 144.725 5596.07 3.45209 4.9154 199.91 39.9886 -13 -2 1 0 1 7.62368e-05 0.00011147 0.00288621 0 0 0 
100.706 147.183 5696.03 3.45091 4.91617 199.91 40.3658 -13 -2 1 0 1 7.22944e-05 0.000105659 0.00273763 0 0 0 
102.431 149.641 5795.98 3.44979 4.9169 199.91 40.7431 -13 -2 1 0 1 6.86172e-05 0.000100242 0.00259904 0 0 0 
104.156 152.099 5895.94 3.44873 4.91759 199.91 41.1203 -13 -2 1 0 1 6.51862e-05 9.51919e-05 0.00246968 0 0 0 
105.88 154.558 5995.89 3.44773 4.91825 199.91 41.4976 -13 -2 1 0 1 6.19789e-05 9.04739e-05 0.00234874 0 0 0 
107.604 157.018 6095.85 3.44677 4.91888 199.91 41.8748 -13 -2 1 0 1 5.8977e-05 8.60607e-05 0.00223554 0 0 0 
109.327 159.477 6195.8 3.44586 4.91948 199.91 42.2521 -13 -2 1 0 1 5.61662e-05 8.19309e-05 0.00212952 0 0 0 
111.049 161.937 6295.76 3.445 4.92005 199.91 42.6293 -13 -2 1 0 1 5.35298e-05 7.80596e-05 0.00203007 0 0 0 
112.772 164.397 6395.71 3.44418 4.92059 199.91 43.0066 -13 -2 1 0 1 5.10567e-05 7.44299e-05 0.00193673 0 0 0 
114.494 166.858 6495.67 3.4434 4.92111 199.91 43.3838 -13 -2 1 0 1 4.87328e-05 7.1021e-05 0.00184902 0 0 0 
116.215 169.318 6595.62 3.44265 4.9216 199.91 43.7611 -13 -2 1 0 1 4.65469e-05 6.7816e-05 0.00176651 0 0 0 
117.936 171.779 6695.58 3.44194 4.92207 199.91 44.1383 -13 -2 1 0 1 4.449e-05 6.48017e-05 0.00168884 0 0 0 
119.657 174.241 6795.53 3.44126 4.92253 199.91 44.5156 -13 -2 1 0 1 4.25517e-05 6.19623e-05 0.00161565 0 0 0 
121.377 176.702 6895.49 3.44061 4.92296 199.91 44.8929 -13 -2 1 0 1 4.07248e-05 5.92874e-05 0.00154663 0 0 0 
123.098 179.163 6995.44 3.43999 4.92337 199.91 45.2701 -13 -2 1 0 1 3.90007e-05 5.67638e-05 0.00148149 0 0 0 
124.817 181.625 7095.4 3.43939 4.92377 199.91 45.6474 -13 -2 1 0 1 3.73719e-05 5.43808e-05 0.00141994 0 0 0 
126.537 184.087 7195.35 3.43882 4.92415 199.91 46.0246 -13 -2 1 0 1 3.58327e-05 5.21297e-05 0.00136176 0 0 0 
128.256 186.549 7295.3 3.43828 4.92451 199.91 46.4019 -13 -2 1 0 1 3.43763e-05 5.00004e-05 0.0013067 0 0 0 
129.975 189.012 7395.26 3.43775 4.92486 199.91 46.7791 -13 -2 1 0 1 3.29981e-05 4.79862e-05 0.00125459 0 0 0 
131.694 191.474 7495.21 3.43725 4.9252 199.91 47.1564 -13 -2 1 0 1 3.16923e-05 4.60785e-05 0.0012052 0 0 0 
133.413 193.937 7595.17 3.43677 4.92552 199.91 47.5336 -13 -2 1 0 1 3.04542e-05 4.42702e-05 0.00115836 0 0 0 
135.131 196.4 7695.12 3.43631 4.92583 199.91 47.9109 -13 -2 1 0 1 2.92799e-05 4.25555e-05 0.00111393 0 0 0 
136.849 198.863 7795.08 3.43587 4.92613 199.91 48.2881 -13 -2 1 0 1 2.81647e-05 4.09277e-05 0.00107172 0 0 0 
138.567 201.326 7895.03 3.43544 4.92641 199.91 48.6654 -13 -2 1 0 1 2.71057e-05 3.93823e-05 0.00103163 0 0 0 
140.284 203.789 7994.99 3.43503 4.92669 199.91 49.0426 -13 -2 1 0 1 2.6099e-05 3.79137e-05 0.000993518 0 0 0 
142.002 206.253 8094.94 3.43463 4.92695 199.91 49.4199 -13 -2 1 0 1 2.51413e-05 3.65169e-05 0.000957251 0 0 0 
143.719 208.716 8194.9 3.43425 4.92721 199.91 49.7971 -13 -2 1 0 1 2.42299e-05 3.5188e-05 0.000922731 0 0 0 
145.436 211.18 8294.85 3.43389 4.92746 199.91 50.1744 -13 -2 1 0 1 2.33618e-05 3.39225e-05 0.000889845 0 0 0 
147.153 213.644 8394.81 3.43354 4.92769 199.91 50.5516 -13 -2 1 0 1 2.25348e-05 3.27172e-05 0.000858508 0 0 0 
148.87 216.108 8494.76 3.4332 4.92792 199.91 50.9289 -13 -2 1 0 1 2.17464e-05 3.15683e-05 0.000828623 0 0 0 
150.586 218.572 8594.72 3.43287 4.92814 199.91 51.3061 -13 -2 1 0 1 2.09941e-05 3.04724e-05 0.000800107 0 0 0 
152.302 221.036 8694.67 3.43255 4.92836 199.91 51.6834 -13 -2 1 0 1 2.02762e-05 2.94267e-05 0.000772886 0 0 0 
154.019 223.5 8794.63 3.43225 4.92856 199.91 52.0606 -13 -2 1 0 1 1.95904e-05 2.84281e-05 0.000746882 0 0 0 
155.735 225.964 8894.58 3.43195 4.92876 199.91 52.4379 -13 -2 1 0 1 1.89353e-05 2.74743e-05 0.000722034 0 0 0 
157.451 228.429 8994.54 3.43167 4.92896 199.91 52.8151 -13 -2 1 0 1 1.83091e-05 2.65627e-05 0.000698276 0 0 0 
159.166 230.893 9094.49 3.43139 4.92914 199.91 53.1924 -13 -2 1 0 1 1.771e-05 2.56909e-05 0.000675546 0 0 0 
160.882 233.358 9194.45 3.43112 4.92932 199.91 53.5696 -13 -2 1 0 1 1.71369e-05 2.48569e-05 0.000653794 0 0 0 
162.597 235.822 9294.4 3.43087 4.9295 199.91 53.9469 -13 -2 1 0 1 1.65881e-05 2.40584e-05 0.000632963 0 0 0 
164.313 238.287 9394.36 3.43062 4.92967 199.91 54.3241 -13 -2 1 0 1 1.60625e-05 2.32939e-05 0.000613009 0 0 0 
166.028 240.752 9494.31 3.43038 4.92983 199.91 54.7014 -13 -2 1 0 1 1.55589e-05 2.25614e-05 0.000593885 0 0 0 
167.743 243.217 9594.27 3.43014 4.92999 199.91 55.0786 -13 -2 1 0 1 1.5076e-05 2.18592e-05 0.000575546 0 0 0 
169.458 245.682 9694.22 3.42992 4.93014 199.91 55.4559 -13 -2 1 0 1 1.4613e-05 2.1186e-05 0.000557957 0 0 0 
171.173 248.147 9794.18 3.4297 4.93029 199.91 55.8331 -13 -2 1 0 1 1.41686e-05 2.054e-05 0.000541074 0 0 0 
172.888 250.612 9894.13 3.42949 4.93043 199.91 56.2104 -13 -2 1 0 1 1.3742e-05 1.992e-05 0.000524866 0 0 0 
174.603 253.078 9994.09 3.42928 4.93057 199.91 56.5876 -13 -2 1 0 1 1.33325e-05 1.93248e-05 0.0005093 0 0 0 
176.317 255.543 10094 3.42908 4.93071 199.91 56.9649 -13 -2 1 0 1 1.29389e-05 1.87529e-05 0.000494341 0 0 0 
178.032 258.008 10194 3.42889 4.93084 199.91 57.3421 -13 -2 1 0 1 1.25608e-05 1.82035e-05 0.000479965 0 0 0 
179.746 260.474 10294 3.4287 4.93097 199.91 57.7194 -13 -2 1 0 1 1.21972e-05 1.76752e-05 0.000466139 0 0 0 
179.861 260.64 10300.7 3.42869 4.93098 199.91 57.7448 -13 -2 1 0 1 1.21732e-05 1.76404e-05 0.000465228 0 0 0 

# Event -1 Track 1
0 20 -5000 0 0 200 0 -13 -1 1 0 1 -1.47897e-21 -2.41535e-05 0.00405044 0 0 0 
0.00018594 20 -4900 0.000753834 -2.37437e-07 200 0.377251 -13 -1 1 0 1 -2.43306e-10 -2.61703e-05 0.00430194 0 0 0 
0.000764428 20 -4800 0.00157126 -1.0278e-06 200 0.754502 -13 -1 1 0 1 -1.08552e-09 -2.84008e-05 0.00457457 0 0 0 
0.00176894 20 -4700 0.00245913 -2.50756e-06 200 1.13175 -13 -1 1 0 1 -2.7307e-09 -3.08739e-05 0.00487072 0 0 0 
0.00323657 20 -4600 0.00342515 -4.84382e-06 200 1.509 -13 -1 1 0 1 -5.441e-09 -3.36219e-05 0.00519297 0 0 0 
0.00520858 20 -4500 0.00447813 -8.24154e-06 200 1.88625 -13 -1 1 0 1 -9.55268e-09 -3.66806e-05 0.00554411 0 0 0 
0.00773086 20 -4400 0.00562805 -1.29525e-05 200 2.26351 -13 -1 1 0 1 -1.54991e-08 -4.00966e-05 0.00592776 0 0 0 
0.0108547 20 -4300 0.00688627 -1.92867e-05 200 2.64076 -13 -1 1 0 1 -2.38352e-08 -4.3917e-05 0.00634741 0 0 0 
0.0146373 20 -4200 0.00826585 -2.76269e-05 200 3.01801 -13 -1 1 0 1 -3.52781e-08 -4.82028e-05 0.00680757 0 0 0 
0.0191432 20 -4100 0.00978171 -3.84465e-05 200 3.39526 -13 -1 1 0 1 -5.07522e-08 -5.30236e-05 0.00731325 0 0 0 
0.0244446 19.9999 -4000 0.0114511 -5.23334e-05 200 3.77251 -13 -1 1 0 1 -7.14494e-08 -5.8458e-05 0.00786993 0 0 0 
0.0306232 19.9999 -3900 0.0132939 -7.00197e-05 200 4.14976 -13 -1 1 0 1 -9.89279e-08 -6.46095e-05 0.00848477 0 0 0 
0.0377712 19.9999 -3800 0.015333 -9.24197e-05 200 4.52701 -13 -1 1 0 1 -1.35195e-07 -7.15856e-05 0.0091649 0 0 0 
0.0459934 19.9998 -3700 0.0175954 -0.000120681 200 4.90426 -13 -1 1 0 1 -1.82888e-07 -7.95271e-05 0.00991956 0 0 0 
0.0554089 19.9997 -3600 0.0201122 -0.00015625 200 5.28151 -13 -1 1 0 1 -2.45461e-07 -8.85985e-05 0.0107592 0 0 0 
0.0661541 19.9996 -3500 0.0229203 -0.000200955 200 5.65876 -13 -1 1 0 1 -3.27436e-07 -9.89901e-05 0.0116956 0 0 0 
0.0783849 19.9995 -3400 0.0260626 -0.000257121 200 6.03601 -13 -1 1 0 1 -4.34871e-07 -0.000110955 0.0127442 0 0 0 
0.0922809 19.9994 -3300 0.0295903 -0.000327719 200 6.41326 -13 -1 1 0 1 -5.75702e-07 -0.000124768 0.013921 0 0 0 
