# AllTracks
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Bx By Bz Ex Ey Ez
# Event -2 Track 1
40 0 -5000 0 0 200 0 -13 -2 1 0 1 -4.83012e-05 0 0.00404986 0 0 0 
40 -0.000371836 -4900 -4.74748e-07 -0.00150749 200 0.377251 -13 -2 1 0 1 -5.23341e-05 4.86493e-10 0.0043013 0 0 0 
40 -0.00152867 -4800 -2.05503e-06 -0.00314213 200 0.754502 -13 -2 1 0 1 -5.67943e-05 2.17049e-09 0.00457386 0 0 0 
40 -0.00353743 -4700 -5.01372e-06 -0.00491763 200 1.13175 -13 -2 1 0 1 -6.17396e-05 5.45999e-09 0.00486993 0 0 0 
40 -0.00647233 -4600 -9.68487e-06 -0.00684941 200 1.509 -13 -2 1 0 1 -6.72344e-05 1.08791e-08 0.0051921 0 0 0 
40 -0.0104158 -4500 -1.64783e-05 -0.00895507 200 1.88625 -13 -2 1 0 1 -7.33504e-05 1.91001e-08 0.00554313 0 0 0 
40 -0.0154597 -4400 -2.58972e-05 -0.0112546 200 2.26351 -13 -2 1 0 1 -8.01809e-05 3.09893e-08 0.00592667 0 0 0 
40 -0.0217064 -4300 -3.85616e-05 -0.0137706 200 2.64076 -13 -2 1 0 1 -8.78199e-05 4.76565e-08 0.00634619 0 0 0 
39.9999 -0.0292707 -4200 -5.52363e-05 -0.0165293 200 3.01801 -13 -2 1 0 1 -9.63894e-05 7.05348e-08 0.0068062 0 0 0 
39.9999 -0.0382811 -4100 -7.6868e-05 -0.0195605 200 3.39526 -13 -2 1 0 1 -0.000106029 1.01473e-07 0.0073117 0 0 0 
39.9999 -0.0488824 -4000 -0.000104632 -0.0228987 200 3.77251 -13 -2 1 0 1 -0.000116894 1.42852e-07 0.00786818 0 0 0 
39.9998 -0.0612376 -3900 -0.000139991 -0.0265835 200 4.14976 -13 -2 1 0 1 -0.000129194 1.97789e-07 0.00848279 0 0 0 
39.9997 -0.0755313 -3800 -0.000184774 -0.030661 200 4.52701 -13 -2 1 0 1 -0.000143142 2.70294e-07 0.00916265 0 0 0 
39.9996 -0.0919729 -3700 -0.000241274 -0.0351848 200 4.90426 -13 -2 1 0 1 -0.00015902 3.65642e-07 0.009917 0 0 0 
