#BLTrackFile VirtualDetector/betmax
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmax
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmax
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmax
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmax
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmax
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmax
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmax
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmax
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmax
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmax
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmax
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmax
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmax
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmax
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmax
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmax
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmax
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmax
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
#BLTrackFile VirtualDetector/betmax
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
24.1298 1.49319 18000 5.13328 5.04038 199.871 68.2456 -13 93 1 0 1
7.51788 11.405 19000 1.92815 18.2333 199.158 72.028 -13 93 1 0 1
9.3151 11.0229 1000 -25.1569 2.24177 198.399 3.81346 -13 94 1 0 1
15.626 -21.4478 2000 2.3783 15.8848 199.354 7.62989 -13 94 1 0 1
29.5995 -1.92232 3000 4.88374 9.83924 199.698 11.4054 -13 94 1 0 1
0.0744133 -21.1052 4000 14.3476 -16.7126 198.783 15.2115 -13 94 1 0 1
0.921523 -10.8799 5000 27.7539 -0.152965 198.065 19.0167 -13 94 1 0 1
-14.7037 11.3525 6000 3.64942 -23.3324 198.601 22.8473 -13 94 1 0 1
-28.8952 -2.57034 7000 7.86778 -9.74314 199.608 26.6343 -13 94 1 0 1
-6.39727 27.3783 8000 -12.5313 6.44888 199.503 30.4316 -13 94 1 0 1
-13.3047 10.2299 9000 -24.4893 -3.8604 198.457 34.222 -13 94 1 0 1
11.4216 0.480794 10000 -8.9213 26.0506 198.095 38.0541 -13 94 1 0 1
21.9321 6.58494 11000 -18.8304 8.1024 198.947 41.8567 -13 94 1 0 1
11.5355 -27.6959 12000 8.56811 5.58536 199.738 45.66 -13 94 1 0 1
23.8 -7.69061 13000 16.1816 7.45074 199.205 49.4369 -13 94 1 0 1
-6.45382 -12.1072 14000 12.3014 -23.7125 198.208 53.2575 -13 94 1 0 1
-11.054 -9.47287 15000 25.7972 -5.1895 198.261 57.0678 -13 94 1 0 1
-14.2755 21.4409 16000 -3.0341 -16.6187 199.285 60.8865 -13 94 1 0 1
-29.6482 3.35098 17000 -4.23922 -9.74086 199.718 64.6626 -13 94 1 0 1
-0.0465277 22.2188 18000 -13.7088 16.5243 198.844 68.4675 -13 94 1 0 1
-0.131004 11.1126 19000 -27.3352 -0.115594 198.123 72.2715 -13 94 1 0 1
-1.01375 6.03744 1000 21.35 28.0167 196.874 3.86001 -13 95 1 0 1
-18.1673 8.10599 2000 30.1226 -4.71545 197.662 7.70313 -13 95 1 0 1
-22.6525 -26.2576 3000 4.71143 12.4534 199.556 11.5214 -13 95 1 0 1
-34.6565 7.74368 4000 -9.35699 6.63682 199.671 15.3003 -13 95 1 0 1
-10.2356 -18.4587 5000 -20.2334 -21.1534 197.846 19.1146 -13 95 1 0 1
-1.0896 -4.23722 6000 -34.9204 8.21639 196.756 22.9559 -13 95 1 0 1
15.115 12.8321 7000 -16.7819 -24.6138 197.769 26.8103 -13 95 1 0 1
33.8488 -10.3491 8000 -12.2808 -0.881529 199.621 30.6144 -13 95 1 0 1
20.2366 28.953 9000 10.32 7.00779 199.611 34.4051 -13 95 1 0 1
19.679 -0.745364 10000 28.4853 -9.04917 197.754 38.2095 -13 95 1 0 1
-3.62012 2.501 11000 22.3867 28.0079 196.76 42.0642 -13 95 1 0 1
-19.5414 8.20733 12000 28.8688 -4.08874 197.863 45.9052 -13 95 1 0 1
-22.4457 -27.6928 13000 3.10758 10.8327 199.682 49.7191 -13 95 1 0 1
-34.0393 6.39438 14000 -11.6654 6.8068 199.543 53.4981 -13 95 1 0 1
-8.42586 -17.2461 15000 -20.2472 -22.7469 197.668 57.3165 -13 95 1 0 1
0.833323 -4.62696 16000 -35.1655 6.90926 196.763 61.16 -13 95 1 0 1
15.7829 15.1485 17000 -14.9209 -24.2586 197.962 65.0119 -13 95 1 0 1
34.7887 -8.70344 18000 -10.112 -1.86024 199.736 68.8118 -13 95 1 0 1
16.4607 29.8137 19000 10.1438 10.0198 199.491 72.6024 -13 95 1 0 1
-0.742044 -14.1402 1000 15.9317 -18.5309 198.501 3.79509 -13 96 1 0 1
-2.38651 12.0202 2000 -16.1994 -19.7295 198.364 7.62133 -13 96 1 0 1
-16.9678 17.7228 3000 1.80356 -16.1244 199.341 11.4171 -13 96 1 0 1
17.6139 22.8888 4000 -5.08202 7.12856 199.808 15.2115 -13 96 1 0 1
-4.29841 20.3648 5000 -14.7056 13.3186 199.013 18.9923 -13 96 1 0 1
9.29902 -2.52453 6000 14.5702 22.0973 198.241 22.8125 -13 96 1 0 1
14.2751 -9.13212 7000 -7.50713 21.7902 198.668 26.619 -13 96 1 0 1
-13.641 -23.7064 8000 11.5598 2.32908 199.652 30.4248 -13 96 1 0 1
10.58 -25.003 9000 11.4281 -4.11023 199.631 34.1992 -13 96 1 0 1
-14.9887 -7.01605 10000 -10.2021 -20.9453 198.638 38.0057 -13 96 1 0 1
-9.79149 -0.922318 11000 11.8179 -23.604 198.25 41.8125 -13 96 1 0 1
6.86518 20.0078 12000 -15.9534 -11.2016 199.048 45.6321 -13 96 1 0 1
-14.8642 24.8458 13000 -6.13541 -6.04345 199.814 49.4123 -13 96 1 0 1
18.6127 15.6039 14000 3.81048 16.2134 199.305 53.2071 -13 96 1 0 1
4.09729 10.8828 15000 -14.2261 21.2871 198.354 57.0035 -13 96 1 0 1
0.945775 -12.9403 16000 17.4274 17.9178 198.432 60.83 -13 96 1 0 1
16.176 -19.7942 17000 -0.0992729 15.1384 199.426 64.6238 -13 96 1 0 1
-18.4882 -21.8632 18000 3.90474 -8.62974 199.776 68.4175 -13 96 1 0 1
2.43011 -18.6866 19000 15.1013 -14.0992 198.93 72.1997 -13 96 1 0 1
32.9876 10.3259 1000 46.8216 15.0208 193.861 3.89185 -13 97 1 0 1
17.8755 -16.5756 2000 49.6718 -44.3911 188.579 7.90898 -13 97 1 0 1
54.5176 7.36311 3000 85.8722 12.1209 180.219 12.1059 -13 97 1 0 1
-22.407 21.8489 1000 -8.46472 4.97283 199.759 3.77834 -13 98 1 0 1
8.14107 13.6209 2000 7.87219 24.1335 198.382 7.58121 -13 98 1 0 1
4.20006 -0.0306205 3000 -19.984 21.6385 197.819 11.4029 -13 98 1 0 1
-6.01099 -20.463 4000 10.0423 19.2357 198.819 15.2258 -13 98 1 0 1
22.3859 -22.5589 5000 -0.780706 4.80339 199.941 19.0132 -13 98 1 0 1
-12.1063 -24.068 6000 -3.92467 -15.2513 199.379 22.7997 -13 98 1 0 1
4.89982 -9.58165 7000 19.5502 -19.8011 198.055 26.6051 -13 98 1 0 1
0.633031 9.15624 8000 -11.6378 -25.8652 197.979 30.4361 -13 98 1 0 1
-18.962 17.5713 9000 9.97061 -14.0069 199.26 34.2441 -13 98 1 0 1
13.1811 29.1527 10000 -1.67372 3.1575 199.968 38.0318 -13 98 1 0 1
-13.7087 17.9938 11000 -15.3442 13.5487 198.95 41.8171 -13 98 1 0 1
4.66141 3.27591 12000 10.9381 27.1541 197.846 45.6378 -13 98 1 0 1
11.8351 -8.97138 13000 -16.5746 20.1933 198.286 49.4606 -13 98 1 0 1
-10.6313 -27.1381 14000 7.11532 9.64335 199.641 53.2662 -13 98 1 0 1
20.2698 -22.9452 15000 7.66017 -4.19232 199.809 57.0441 -13 98 1 0 1
-9.37448 -15.382 16000 -8.08218 -22.9633 198.513 60.8442 -13 98 1 0 1
-3.30276 -0.898035 17000 19.7828 -21.9944 197.8 64.6647 -13 98 1 0 1
5.11884 18.6297 18000 -10.5496 -20.4109 198.676 68.4896 -13 98 1 0 1
-23.7582 22.1915 19000 1.68364 -6.15065 199.898 72.2795 -13 98 1 0 1
-3.92966 17.1143 1000 -0.934186 18.4115 199.149 3.78956 -13 99 1 0 1
-2.03296 1.31606 2000 20.8666 11.6997 198.564 7.59255 -13 99 1 0 1
-0.304032 -16.7131 3000 -2.75199 17.9041 199.178 11.3984 -13 99 1 0 1
-23.2247 -11.7393 4000 2.50401 3.47961 199.954 15.1818 -13 99 1 0 1
2.9542 -22.2234 5000 -0.652833 -12.4391 199.612 18.963 -13 99 1 0 1
-6.3521 -5.71269 6000 -20.1398 -10.0748 198.728 22.7571 -13 99 1 0 1
1.39754 8.67324 7000 2.26728 -22.3234 198.737 26.5668 -13 99 1 0 1
20.4553 9.46799 8000 -9.978 -7.1137 199.624 30.3606 -13 99 1 0 1
-2.58028 25.8508 9000 1.55393 4.21581 199.95 34.1417 -13 99 1 0 1
13.8146 9.23983 10000 16.6942 7.46843 199.162 37.9253 -13 99 1 0 1
-2.17815 0.268157 11000 -1.6976 23.7591 198.576 41.7314 -13 99 1 0 1
-14.914 -6.04761 12000 15.9124 9.87521 199.121 45.5341 -13 99 1 0 1
1.82453 -25.7283 13000 -2.31248 4.59279 199.934 49.3224 -13 99 1 0 1
-19.6985 -11.6576 14000 -10.9676 -3.89535 199.661 53.0993 -13 99 1 0 1
2.75697 -9.16402 15000 1.05103 -22.157 198.766 56.8961 -13 99 1 0 1
7.68579 1.87348 16000 -19.6477 -11.4506 198.703 60.7019 -13 99 1 0 1
-0.890697 21.9846 17000 2.82198 -12.7224 199.575 64.5007 -13 99 1 0 1
22.6924 12.8307 18000 3.60621 -0.119176 199.967 68.2785 -13 99 1 0 1
-4.0974 16.0775 19000 -1.5018 17.2915 199.245 72.0645 -13 99 1 0 1
9.84045 -14.312 1000 -21.4989 -2.58362 198.824 3.8298 -13 100 1 0 1
0.887231 -25.7595 2000 -13.0215 5.60361 199.497 7.61406 -13 100 1 0 1
25.6165 -1.03209 3000 5.93898 -13.0797 199.483 11.414 -13 100 1 0 1
13.9852 -10.2786 4000 -2.01575 -21.9889 198.777 15.1991 -13 100 1 0 1
-0.143001 13.6662 5000 24.044 -3.78596 198.513 19.0221 -13 100 1 0 1
5.21094 20.9318 6000 11.9976 -14.7753 199.092 22.816 -13 100 1 0 1
-25.8937 6.66646 7000 4.16552 11.6003 199.62 26.6196 -13 100 1 0 1
-12.2147 19.279 8000 6.90782 15.9655 199.242 30.3966 -13 100 1 0 1
-9.96757 -11.0034 9000 -22.3928 8.19034 198.574 34.2125 -13 100 1 0 1
-9.8127 -12.8182 10000 -9.4417 21.1062 198.659 38.0114 -13 100 1 0 1
21.4784 -11.0738 11000 -13.5406 -8.30007 199.368 41.8244 -13 100 1 0 1
8.3666 -24.9864 12000 -10.7313 -7.17357 199.583 45.6001 -13 100 1 0 1
18.741 6.90914 13000 17.0729 -11.2237 198.954 49.4062 -13 100 1 0 1
13.0378 2.97239 14000 5.49457 -23.9068 198.49 53.2023 -13 100 1 0 1
-13.4337 13.4982 15000 20.5229 3.8113 198.908 57.0238 -13 100 1 0 1
-3.14778 26.0758 16000 12.9123 -2.78592 199.563 60.8061 -13 100 1 0 1
-24.7246 -2.02912 17000 -8.87208 12.5207 199.41 64.6061 -13 100 1 0 1
-14.6237 7.43963 18000 -0.939116 22.8481 198.688 68.3934 -13 100 1 0 1
5.97218 -13.878 19000 -23.2904 -0.217129 198.639 72.2166 -13 100 1 0 1
